Train,Test,AUC_mean,AUC_std,CI_lo,CI_hi,N_train,N_test
others,community,0.7177017869141593,0.010266008372850176,0.6981588072870423,0.7387764149405992,54123,5276
others,company,0.7067797509428153,0.005813235647128498,0.6957576185287249,0.7184673454751077,50150,9249
others,non-profit,0.7167739707183957,0.01391332412466563,0.6899767077042187,0.7438055876954267,57124,2275
others,organization or individual,0.7105532892922393,0.005060539205886309,0.7000526246916465,0.7205697714226462,19142,40257
others,university,0.6536448507398882,0.017152349095311496,0.6206126472044331,0.6874752240647172,57057,2342
