Train_main,Test,AUC_mean_main,AUC_std_main,CI_lo_main,CI_hi_main,N_train_main,N_test_main,Train_robust,AUC_mean_robust,AUC_std_robust,CI_lo_robust,CI_hi_robust,N_train_robust,N_test_robust,delta_AUC,main_in_robust_CI,noticeable
others,community,0.7277095059953763,0.0105514101352108,0.7047407338295912,0.7482887875518727,54645,5353,others,0.7869786226442286,0.0137529814763982,0.7598438381350232,0.8153243828303693,54671,5326,0.05926911664885226,False,True
others,company,0.707911079834365,0.0057769778115353,0.6972758040557672,0.7194171862415141,50298,9700,others,0.7118930702818321,0.0071369371176341,0.6979313057282993,0.7260358164333477,50721,9276,0.003981990447467165,True,False
others,non-profit,0.7084413826853189,0.0134178819938504,0.681686979096134,0.7343411641685779,57624,2374,others,0.717212198888968,0.0168376928448104,0.6843101782281729,0.7505532855735841,57685,2312,0.008770816203649168,True,False
others,organization or individual,0.7051823537814929,0.0046841090933893,0.6957162125617902,0.7140439569278197,19830,40168,others,0.7447655253421829,0.0068853595517435,0.7307667593885182,0.7580558244107691,19278,40719,0.03958317156069002,False,True
others,university,0.7007694614587278,0.0122472231302759,0.6754979360013056,0.7237324933529505,57595,2403,others,0.7338615736126999,0.0133542045155519,0.7068739922584754,0.7579605905422208,57633,2364,0.03309211215397212,False,True
