Train_main,Test,AUC_mean_main,AUC_std_main,CI_lo_main,CI_hi_main,N_train_main,N_test_main,Train_robust,AUC_mean_robust,AUC_std_robust,CI_lo_robust,CI_hi_robust,N_train_robust,N_test_robust,delta_AUC,main_in_robust_CI,noticeable
others,community,0.7163978267400116,0.0107787298474201,0.6944292042653728,0.7381161251771777,54701,5298,others,0.7592331182290599,0.0123861030711364,0.7351186245400539,0.7837230354943605,54691,5310,0.0428352914890483,False,True
others,company,0.7067280776598455,0.006038081959897,0.6952916317753808,0.718938987678954,50489,9510,others,0.7340279961430612,0.0068535998793529,0.7206387529974921,0.7479421964571749,50737,9264,0.02729991848321578,False,False
others,non-profit,0.7222564971218538,0.0134047950289891,0.6946313955941255,0.748984572373965,57682,2317,others,0.7288290157027091,0.0178237923164834,0.6948473569253801,0.763865258881527,57703,2298,0.00657251858085528,True,False
others,organization or individual,0.7165170028110299,0.0049662550653442,0.7071815436959328,0.7263678834427605,19527,40472,others,0.7432856084606722,0.00711374538426,0.728940568592005,0.7565815459276862,19292,40709,0.02676860564964223,False,False
others,university,0.6448662942755647,0.0165165436924807,0.6130484063630356,0.6774054865812194,57597,2402,others,0.662740978057434,0.0253425370833962,0.613167203432241,0.711589538560669,57581,2420,0.017874683781869294,True,False
