Train_main,Test,AUC_mean_main,AUC_std_main,CI_lo_main,CI_hi_main,N_train_main,N_test_main,Train_robust,AUC_mean_robust,AUC_std_robust,CI_lo_robust,CI_hi_robust,N_train_robust,N_test_robust,delta_AUC,main_in_robust_CI,noticeable
others,Audio,0.6895369633026873,0.0155313772438065,0.6589169859311954,0.7193094909907904,57851,2187,others,0.711993787921641,0.0185988064969637,0.6763899510050889,0.7492478734282582,57886,2155,0.022456824618953708,True,False
others,Computer Vision,0.7755539146331548,0.0090993561621441,0.757439521060811,0.7925380165058632,52185,7853,others,0.7978623264984946,0.0113759550485862,0.7749715374901327,0.8189748463236248,52343,7698,0.022308411865339828,True,False
others,Multimodal,0.7610358645910074,0.0121699015838029,0.7378489959263754,0.7844580521829513,58125,1913,others,0.7679096327296484,0.0146822135698135,0.7379195034797494,0.7970793727178396,58172,1869,0.006873768138641045,True,False
others,NLP,0.7126508456827084,0.0043165423851916,0.7041712121174866,0.7212456154020586,32229,27809,others,0.7335991389611928,0.0058675637823134,0.7217562482107233,0.7447764673246214,32233,27808,0.020948293278484353,False,False
others,Other,0.7203254346466544,0.007963068976474,0.704645488646408,0.7358472639858834,39762,20276,others,0.7836476434769664,0.0123730613381039,0.75997379382205,0.8078147740958859,39530,20511,0.06332220883031192,False,True
