Train,Test,AUC_mean,AUC_std,CI_lo,CI_hi,N_train,N_test
others,Audio,0.6895369633026873,0.015531377243806507,0.6589169859311954,0.7193094909907904,57851,2187
others,Computer Vision,0.7755539146331548,0.009099356162144124,0.757439521060811,0.7925380165058632,52185,7853
others,Multimodal,0.7610358645910074,0.01216990158380292,0.7378489959263754,0.7844580521829513,58125,1913
others,NLP,0.7126508456827084,0.004316542385191602,0.7041712121174866,0.7212456154020586,32229,27809
others,Other,0.7203254346466544,0.007963068976474016,0.704645488646408,0.7358472639858834,39762,20276
