Train_main,Test,AUC_mean_main,AUC_std_main,CI_lo_main,CI_hi_main,N_train_main,N_test_main,Train_robust,AUC_mean_robust,AUC_std_robust,CI_lo_robust,CI_hi_robust,N_train_robust,N_test_robust,delta_AUC,main_in_robust_CI,noticeable
others,Audio,0.6895369633026873,0.0155313772438065,0.6589169859311954,0.7193094909907904,57851,2187,others,0.6893655915757314,0.0170807838837293,0.6557605058442273,0.7201020212033257,57339,2106,-0.00017137172695591563,True,False
others,Computer Vision,0.7755539146331548,0.0090993561621441,0.757439521060811,0.7925380165058632,52185,7853,others,0.7748533639480514,0.008805316727046,0.7577371122940388,0.7919096850347811,51658,7787,-0.0007005506851034404,True,False
others,Multimodal,0.7610358645910074,0.0121699015838029,0.7378489959263754,0.7844580521829513,58125,1913,others,0.7634667178510625,0.0120774385862715,0.7392437704257776,0.7869278326892075,57577,1868,0.002430853260055099,True,False
others,NLP,0.7126508456827084,0.0043165423851916,0.7041712121174866,0.7212456154020586,32229,27809,others,0.69060469100975,0.0046440974640025,0.6816167857014848,0.6997638193348861,31922,27523,-0.02204615467295845,False,False
others,Other,0.7203254346466544,0.007963068976474,0.704645488646408,0.7358472639858834,39762,20276,others,0.7111753966524912,0.0077647525067955,0.6964015604795769,0.7267803047455598,39284,20161,-0.009150037994163251,True,False
