Train_main,Test,AUC_mean_main,AUC_std_main,CI_lo_main,CI_hi_main,N_train_main,N_test_main,Train_robust,AUC_mean_robust,AUC_std_robust,CI_lo_robust,CI_hi_robust,N_train_robust,N_test_robust,delta_AUC,main_in_robust_CI,noticeable
others,community,0.7163978267400116,0.0107787298474201,0.6944292042653728,0.7381161251771777,54701,5298,others,0.7177017869141593,0.0102660083728501,0.6981588072870423,0.7387764149405992,54123,5276,0.0013039601741476892,True,False
others,company,0.7067280776598455,0.006038081959897,0.6952916317753808,0.718938987678954,50489,9510,others,0.7067797509428153,0.0058132356471284,0.6957576185287249,0.7184673454751077,50150,9249,5.167328296984408e-05,True,False
others,non-profit,0.7222564971218538,0.0134047950289891,0.6946313955941255,0.748984572373965,57682,2317,others,0.7167739707183957,0.0139133241246656,0.6899767077042187,0.7438055876954267,57124,2275,-0.005482526403458143,True,False
others,organization or individual,0.7165170028110299,0.0049662550653442,0.7071815436959328,0.7263678834427605,19527,40472,others,0.7105532892922393,0.0050605392058863,0.7000526246916465,0.7205697714226462,19142,40257,-0.005963713518790659,True,False
others,university,0.6448662942755647,0.0165165436924807,0.6130484063630356,0.6774054865812194,57597,2402,others,0.6536448507398882,0.0171523490953114,0.6206126472044331,0.6874752240647172,57057,2342,0.008778556464323461,True,False
