Train,Test,AUC_mean,AUC_std,CI_lo,CI_hi,N_train,N_test
others,Audio,0.6872522209344597,0.01392778427736821,0.6600285596804575,0.7155971960374747,57875,2165
others,Computer Vision,0.7959786107888221,0.00768925864957607,0.7809628163993175,0.8104598270668604,52218,7822
others,Multimodal,0.756848690891968,0.011115228915252937,0.7342516533304061,0.7781246297998805,58109,1931
others,NLP,0.6659093621307208,0.003941633251214344,0.657889931950759,0.6734413711603823,31588,28452
others,Other,0.7333889810346211,0.006513737051730239,0.7213781728791185,0.7455562037669236,40370,19670
