Train_main,Test,AUC_mean_main,AUC_std_main,CI_lo_main,CI_hi_main,N_train_main,N_test_main,Train_robust,AUC_mean_robust,AUC_std_robust,CI_lo_robust,CI_hi_robust,N_train_robust,N_test_robust,delta_AUC,main_in_robust_CI,noticeable
others,community,0.7163978267400116,0.0107787298474201,0.6944292042653728,0.7381161251771777,54701,5298,others,0.7200050274254055,0.0078082065327078,0.7039794555355153,0.7344418464653057,54675,5319,0.0036072006853938854,True,False
others,company,0.7067280776598455,0.006038081959897,0.6952916317753808,0.718938987678954,50489,9510,others,0.6791361341848231,0.0053165499224286,0.668436804993161,0.6897073215057593,50172,9822,-0.027591943475022362,False,False
others,non-profit,0.7222564971218538,0.0134047950289891,0.6946313955941255,0.748984572373965,57682,2317,others,0.6777885281799118,0.0114969976946784,0.6554707631808435,0.700902759414119,57647,2347,-0.04446796894194205,False,True
others,organization or individual,0.7165170028110299,0.0049662550653442,0.7071815436959328,0.7263678834427605,19527,40472,others,0.6862975799975978,0.0036829581195318,0.6793118821458359,0.6937312431419144,19909,40085,-0.03021942281343215,False,True
others,university,0.6448662942755647,0.0165165436924807,0.6130484063630356,0.6774054865812194,57597,2402,others,0.6351639978494122,0.0125639440402259,0.6102779665018954,0.6609609246021954,57573,2421,-0.009702296426152501,True,False
