Train_main,Test,AUC_mean_main,AUC_std_main,CI_lo_main,CI_hi_main,N_train_main,N_test_main,Train_robust,AUC_mean_robust,AUC_std_robust,CI_lo_robust,CI_hi_robust,N_train_robust,N_test_robust,delta_AUC,main_in_robust_CI,noticeable
others,Audio,0.6895369633026873,0.0155313772438065,0.6589169859311954,0.7193094909907904,57851,2187,others,0.6909891975324075,0.0129071266092329,0.6667259735861548,0.7162778924017402,58014,2173,0.001452234229720184,True,False
others,Computer Vision,0.7755539146331548,0.0090993561621441,0.757439521060811,0.7925380165058632,52185,7853,others,0.7890113581370956,0.00753404188578,0.7742599461713642,0.802732971661717,52366,7821,0.013457443503940736,True,False
others,Multimodal,0.7610358645910074,0.0121699015838029,0.7378489959263754,0.7844580521829513,58125,1913,others,0.7662183608184877,0.0106708259892255,0.744691413851645,0.786078774761951,58200,1987,0.005182496227480349,True,False
others,NLP,0.7126508456827084,0.0043165423851916,0.7041712121174866,0.7212456154020586,32229,27809,others,0.6650815183131666,0.0035622293278606,0.6586301457341818,0.6720791099109164,31267,28920,-0.04756932736954178,False,True
others,Other,0.7203254346466544,0.007963068976474,0.704645488646408,0.7358472639858834,39762,20276,others,0.7694851280960422,0.0047050149444349,0.7606508283269581,0.778540680484704,41054,19133,0.049159693449387754,False,True
